Date,condmax_BB,condmin_BB,condmean_BB,condmax_RIL,condmin_RIL,condmax_EPRC,condmin_EPRC,condmax_R,condmin_R,salmax_R,salmin_R,salmean_R,condmax_GP,condmin_GP,condmean_GP,condmax_4C,condmin_4C,condmean_4C,condmax_NBG,condmin_NBG,condmax_BBSI,condmin_BBSI,condmean_BBSI,condmax_BBB,condmin_BBB,condmean_BBB,condmax_WPR,condmin_WPR,condmax_PascR,condmax_PascR.1,condmean_PascR
4/5/2018,24000,12200,17900,31156,18853.8,1730,113,1060,452,0.5,0.2,0.3,20600,17100,18700,6890,6470,6730,3780,2260,12100,6630,9260,7400,1970,4430,17000,516,41700,8710,22300
4/6/2018,21000,12800,16400,27644,19316.6,689,106,826,515,0.4,0.3,0.3,19800,14600,17400,6890,6580,6750,3220,727,9170,7480,8190,6940,2340,4170,5920,440,26900,9790,15100
4/7/2018,21300,11700,17700,29340,16891.3,198,99,701,448,0.3,0.2,0.3,18400,13700,16200,6690,5810,6400,2170,751,9580,6540,7530,5410,1650,3180,2370,322,31800,7240,13600
4/8/2018,21300,10700,15400,30779,19306.7,727,99,717,434,0.4,0.2,0.3,20800,16200,18100,6390,5980,6120,3650,1720,10400,6120,7810,3990,1090,2370,15100,1320,38500,11100,23800
4/9/2018,21700,11900,14800,30201,21639,178,94,678,443,0.3,0.2,0.3,21000,16100,17600,6300,6150,6200,3500,1070,9510,5780,7290,2960,701,1420,14100,2000,37500,10200,21400
4/10/2018,25942,12516.9,18906,31332,18277.2,115,86,648,375,0.3,0.2,0.2,16800,14800,15900,6210,6130,6160,3540,1910,9040,6500,7850,3410,547,1560,5020,2310,38600,11700,20600
4/11/2018,28362,14048.7,21220,32323,16290.8,120,81,650,402,0.3,0.2,0.2,17300,14100,15000,6220,6070,6160,3630,1070,10400,5550,7830,6400,997,3380,5000,1120,41100,9180,18000
4/12/2018,26968,14547.9,20261,31842,17456.3,162,81,901,393,0.4,0.2,0.3,18800,9210,14300,6150,5850,6060,2540,622,7060,4080,5670,6760,1680,4280,2060,230,27600,6320,10200
4/13/2018,26900,18700,22400,37400,32700,491,84,515,405,0.3,0.2,0.2,32600,11000,22000,6060,5760,5940,2540,584,5750,4350,5280,8290,3420,5900,1420,107,35500,5680,11600
4/14/2018,25900,15700,21900,39400,30400,2050,66,982,457,0.5,0.2,0.4,30600,19900,25900,5950,5420,5710,2110,390,6170,5320,5560,9120,974,6200,1550,170,35000,5130,10200
4/15/2018,19400,603,10000,38400,7040,81,66,618,372,0.3,0.2,0.2,19900,3760,12400,5430,5100,5280,1290,390,5940,4240,4850,1350,75,377,969,67,31100,3820,9370
4/16/2018,13900,603,3200,31800,6350,75,56,521,373,0.3,0.2,0.2,4590,2680,3270,5100,3700,4550,1290,582,4480,4030,4210,296,35,86,356,57,10400,3880,5940
4/17/2018,25600,806,10300,29400,4710,67,52,541,274,0.3,0.1,0.2,10200,2840,3730,4280,3510,4000,720,375,4400,2510,3500,170,59,99,240,41,8520,3650,5570
4/18/2018,25600,10300,20000,25300,3500,57,46,516,241,0.3,0.1,0.2,10100,4120,7070,4150,3790,3990,556,388,3630,1990,2750,129,81,99,135,36,4490,1640,2790
4/19/2018,22000,6110,16200,22200,1090,52,45,574,253,0.3,0.1,0.2,15900,4260,9150,3960,3500,3760,648,390,3320,1780,2400,1110,100,403,96,38,3630,606,1900
4/20/2018,29600,5710,17700,29200,694,141,45,555,194,0.3,0.1,0.2,24500,8940,17000,4260,3460,3760,873,482,4970,2590,3710,4970,133,2020,156,38,7100,807,2660
4/21/2018,21600,11500,16800,33000,4950,5340,48,1660,180,0.8,0.1,0.2,26500,6030,20600,4180,3740,3930,686,500,8380,3390,5140,5610,550,2760,101,39,5450,838,2460
4/22/2018,20200,15100,17800,34400,11900,1890,55,1380,356,0.7,0.2,0.4,24100,18900,22000,4270,3860,4030,849,453,5070,1700,3370,6270,1050,2990,79,42,6510,551,2310
4/23/2018,25600,13200,18900,35100,6210,71,58,913,360,0.4,0.2,0.2,19700,9680,15400,3960,3800,3890,683,429,4130,1840,2750,3920,1000,1920,54,45,3470,678,1680
4/24/2018,27900,13300,22900,34600,8190,86,64,550,396,0.3,0.2,0.2,12900,7470,9210,3820,3640,3740,767,433,3170,1700,2450,3930,979,1950,58,46,3380,858,1890
4/25/2018,27800,14900,21800,32300,8770,88,67,542,315,0.3,0.2,0.2,11800,5910,8590,3670,3550,3630,897,453,3200,1740,2520,4670,1260,2540,94,49,4550,1920,3130
4/26/2018,31800,16000,27900,33100,3860,90,71,618,368,0.3,0.2,0.3,7080,3530,5470,3550,3280,3380,733,479,3200,1640,2570,15300,2120,4230,192,55,4000,2220,3100
4/27/2018,29400,21500,25600,32700,9960,89,76,622,425,0.3,0.2,0.3,10400,5510,7400,3480,3300,3410,1030,637,4290,1460,2310,14500,3830,6740,568,83,7380,3000,5120
4/28/2018,38000,21000,29300,34300,13400,79,64,532,340,0.3,0.2,0.2,21600,6320,10500,3470,3300,3380,883,498,5340,2030,3460,18800,3860,9110,836,159,21900,5700,7640
4/29/2018,38000,21000,27200,33600,9880,113,61,652,363,0.3,0.2,0.3,12100,5210,8120,3310,3200,3250,712,551,3970,1840,2520,13200,5800,9100,1070,187,33400,4900,8700
4/30/2018,33000,22800,26000,36300,26000,6100,63,3510,327,1.8,0.2,0.8,35000,8130,25200,3380,3200,3280,830,450,6660,2000,4160,17400,9310,11800,2240,286,30300,6230,16200
5/1/2018,30700,25800,28800,36400,33600,12500,67,5790,1350,3.1,0.7,1.8,34300,28300,32000,3630,3240,3360,1620,456,9440,3710,6200,17200,12000,14400,5550,193,30000,9190,17700
5/2/2018,29600,22100,24700,35200,29500,12100,89,5900,3900,3.2,2.1,2.8,30400,24900,28000,3750,3490,3620,1510,445,6350,3600,5460,17300,12200,14500,4280,203,26900,8290,14300
5/3/2018,24100,22700,23300,30900,27700,13600,102,5620,3880,3,2,2.7,27400,21100,24700,3760,3590,3700,1420,462,6890,4930,5810,18100,11500,14600,13700,203,24200,9690,15700
5/4/2018,23100,21700,22700,28700,24600,3650,85,5040,3890,2.7,2.1,2.4,24100,13900,20900,3780,3620,3710,1230,478,5350,2460,3790,16900,10700,13800,5560,375,21700,9200,13600
5/5/2018,23400,20300,22400,29400,16300,534,82,4680,2340,2.5,1.2,1.9,19600,10700,14000,3810,3520,3640,697,508,4220,1970,2970,16800,10600,13200,6470,578,26000,9310,14500
5/6/2018,30100,20100,25200,28800,17100,3290,82,3470,1410,1.8,0.7,1.3,16500,10700,13800,3620,3520,3560,731,573,3890,2110,3070,14400,10700,12600,9290,654,35400,9520,22700
5/7/2018,33800,21900,28500,35300,24500,837,85,2700,1400,1.4,0.7,1.1,15700,12700,14600,3590,3520,3550,685,595,4160,2520,3350,15800,10700,13300,23000,3320,33800,11400,21200
5/8/2018,31500,21600,26600,34600,18400,682,90,2320,856,1.2,0.4,0.9,16200,12000,14400,3560,3430,3500,705,562,3210,2080,2590,16300,10600,13200,14500,4700,34600,11000,20600
5/9/2018,31800,24300,28400,35600,24100,994,94,2120,1160,1.1,0.6,0.8,18200,12700,14500,3500,3460,3480,605,492,2770,1600,2110,18100,11600,14200,11700,4100,32400,10500,18100
5/10/2018,30600,25900,28500,35300,29400,834,114,1990,1590,1,0.8,0.9,20800,12000,15600,3510,3450,3490,607,513,1770,1220,1450,16300,12300,14200,11100,3020,24300,8580,13900
5/11/2018,30000,26700,28700,36000,28400,1030,147,1950,1830,1,0.9,1,36300,13800,21000,3600,3470,3520,563,516,1910,1350,1520,17100,12800,14600,5700,2610,15400,8470,10800
5/12/2018,28200,23000,26200,33200,29600,6630,675,3140,1790,1.6,0.9,1.2,39500,23400,32900,3640,3540,3570,552,507,2420,1910,2180,16200,13400,14900,13100,2900,15900,7370,10100
5/13/2018,27200,24400,26100,33200,23500,6140,367,2610,2040,1.3,1,1.2,37500,21400,25100,3650,3600,3630,638,529,2780,1130,1870,16600,12500,14300,17100,3950,27600,6930,12700
5/14/2018,27400,22200,25200,29200,25800,14600,367,3460,1840,1.8,0.9,1.3,26400,22600,24500,3730,3600,3660,651,518,1920,1380,1680,16900,13600,15300,18500,7350,31500,12400,20400
5/15/2018,25600,22400,24600,30200,27800,16600,2060,6600,2140,3.6,1.1,2,26700,22800,25200,4100,3690,3850,751,528,2480,1650,1940,18800,14700,16600,21900,9660,27800,16500,21900
5/16/2018,26100,22600,25000,29600,26700,18300,3970,8390,3060,4.7,1.6,3,25100,21900,24200,4020,3680,3850,756,562,4400,1920,2790,19300,14900,17300,21100,6780,27800,17500,23400
5/17/2018,25400,21400,24500,30700,26200,18600,4220,8310,3690,4.6,1.9,3.3,24800,19700,23200,3820,3600,3710,713,550,7520,1890,3390,19900,14800,17600,23600,4980,29000,16700,23900
5/18/2018,24800,20800,23300,30100,22400,17200,4270,7310,2030,4,1,2.4,22800,18200,21000,3710,3600,3640,663,485,3210,1070,1840,19700,14400,17200,17800,2920,25800,14000,20400
5/19/2018,23500,21100,22900,27900,22100,16800,4250,7410,1820,4.1,0.9,2.2,21800,19200,20500,3680,3550,3590,3340,480,3140,1490,2110,19800,14300,17300,14800,2100,24400,13500,19200
5/20/2018,23600,21100,22900,28200,23000,16900,3840,7700,2360,4.3,1.2,2.9,23300,19300,21200,3700,3550,3600,3480,506,3020,1710,2300,19000,14900,17200,9440,1360,23800,12600,17800
5/21/2018,23200,21600,22500,31900,17700,18500,3860,8160,3150,4.5,1.6,3.3,23800,20200,22400,3720,3550,3600,4350,698,4000,2080,2740,12962,8359.4,10752.7,12300,1430,24600,11400,17300
5/22/2018,23000,20600,22200,31700,19000,17400,4240,8330,4150,4.6,2.2,3.5,24000,20300,22600,3730,3570,3620,3110,840,3180,2620,2850,18600,13800,16400,9280,2240,27200,12200,18400
5/23/2018,22500,20900,22000,29100,21500,16600,4580,8220,4960,4.6,2.7,3.8,25700,19000,22800,3740,3550,3630,2380,1170,2980,1890,2550,17200,13400,15300,6040,2710,21900,11500,15700
5/24/2018,22200,20800,21600,32300,24000,17000,5170,8290,7450,4.6,4.1,4.4,27000,19500,22300,3690,3560,3630,2180,700,2950,1750,2440,15400,11800,13600,8960,2510,23200,8990,12700
5/25/2018,22700,20300,21600,29800,16300,14300,3830,7460,5000,4.1,2.7,3.6,19500,15900,17900,3580,3520,3550,779,588,2190,1550,1670,14400,11000,12800,7020,2260,23900,8490,13300
5/26/2018,23000,20600,22000,32300,23300,19900,7980,8360,4380,4.6,2.3,3.6,28600,16400,23000,3760,3520,3590,2130,572,3430,1690,2560,16000,10200,12400,8610,3230,24500,10000,15000
5/27/2018,22700,20600,21900,34200,28800,22800,9850,12000,7810,6.9,4.3,5.6,29300,24300,26800,3790,3490,3670,5480,1080,6370,3060,4740,14500,10200,12300,13100,3060,27100,12000,18000
5/28/2018,23000,19800,22100,33700,17100,23700,9360,12700,9670,7.3,5.4,6.4,29000,24700,26500,3510,2820,3180,5960,2110,7290,3580,5860,14100,9460,11800,16200,2290,29200,15200,21600
5/29/2018,23500,19700,22600,31100,17100,17600,5660,11500,8710,6.5,4.8,5.8,28300,22300,26200,2910,2770,2870,3280,728,6120,2900,4490,14500,9290,11500,19800,1060,33000,12100,21900
5/30/2018,23200,17900,21800,31500,28700,17412,3519.45,9700,5810,5.4,3.1,4.3,24400,18800,22800,2920,2850,2880,1740,599,3620,2040,2800,14300,8850,11700,15200,388,16500,4850,12400
5/31/2018,22700,17200,20700,31600,21600,17463,2908.85,8830,5740,4.9,3.1,4,21400,17800,20000,3010,2920,2970,1140,600,2860,1890,2300,14000,8480,11200,1880,256,17300,4580,9890
6/1/2018,22200,17200,20300,31000,12100,17494,3014.55,7850,4830,4.3,2.6,3.5,20100,16800,18900,3080,3010,3020,740,620,2260,1520,1870,13200,8060,10700,1520,227,18500,5470,9100
6/2/2018,22000,18000,20700,31000,11400,15768,3025.44,6480,2740,3.5,1.4,2.1,18600,12500,16500,3140,3070,3080,718,587,2670,1450,1800,13000,8160,10600,6590,363,21300,4650,10200
6/3/2018,20900,15900,19800,29800,23800,13035.9,1900.17,3420,1460,1.8,0.7,1,13600,10400,12000,3140,3060,3090,703,593,2670,1360,1950,12400,8400,10500,4840,691,31400,5260,13400
6/4/2018,19500,16100,18500,29900,20100,12628.2,1909.5,4440,1690,2.4,0.9,1.4,15500,10000,13700,3160,3050,3100,5630,641,8200,2060,4940,13000,8870,11100,4720,1210,29900,6820,14600
6/5/2018,18800,16400,18100,29600,18700,13304.9,2074.22,5630,1930,3,1,1.9,17700,9960,14600,3190,3070,3140,7550,647,7770,3240,5410,12700,9090,11000,5020,1380,35800,8340,18100
6/6/2018,20900,16200,18100,30500,11400,13052.2,2860.7,5550,3940,3,2.1,2.6,21700,10400,14500,3180,3120,3160,5220,1230,10700,4720,7980,11500,8840,10300,8020,1850,26400,10400,16300
6/7/2018,21100,17200,19000,31600,18200,11535.2,2680.79,5550,4640,3,2.5,2.7,17900,9920,14100,3190,3150,3170,6710,2330,12400,5250,9300,12100,8340,10100,8640,2040,24900,8310,13100
6/8/2018,23700,16700,19700,30000,23500,12975.8,3730.33,5340,3980,2.9,2.1,2.5,16600,11800,13300,3200,3180,3190,5080,1360,10700,5560,7680,13700,8460,10100,6590,1980,20000,7610,10100
6/9/2018,23500,17700,20500,28900,16800,12410.3,2752.31,4220,2790,2.2,1.4,1.8,32200,12700,15800,3230,3160,3190,5000,777,8160,4870,6170,13200,8820,10400,4740,1760,21300,7070,9610
6/10/2018,24600,16500,21200,32200,16400,11929.8,2816.76,3770,2220,2,1.1,1.6,21000,13700,16500,3260,3140,3190,3380,697,6780,3320,5370,13600,8470,10600,4950,2250,19500,7350,10500
6/11/2018,24400,14700,22300,34200,21100,13064.4,4042.66,6320,1900,3.4,1,2,24000,17300,20200,8015.5,6764.8,7302.5,4570,701,6910,3460,5340,13600,9280,11700,10600,3220,20300,9560,14200
6/12/2018,24700,15300,21500,33700,21500,13286.8,3728.74,8080,3130,4.5,1.6,3.2,25600,19200,22000,7930.5,6758.2,7266.7,5850,701,7660,3320,5570,12475,7174.8,9629.8,17974.8,5183.79,28100,12000,17100
6/13/2018,24100,15300,20800,31500,19900,14085,3936.3,10000,4170,5.6,2.2,4,26200,19500,23700,7831.3,6692.2,7301.6,6180.5,2480.18,8610,3570,5990,12292.4,7059,9571.7,11653.2,1619.76,32600,13400,20100
6/14/2018,24000,14700,20400,31300,19000,13693,3774.96,9700,4430,5.4,2.4,3.9,25000,19500,22500,7926.3,6690.8,7281,6072,2183.53,8250,3570,5490,13300,7320,10400,8690,997,34100,14500,21000
6/15/2018,27958,20277,24898,32000,20600,13730.3,3802.38,9880,4180,5.5,2.2,4,26400,20100,23900,7918.1,6648.7,7245,6038.4,2322.29,8170,3740,6210,13349,7745.5,10285.2,18300,999,40500,14300,24200
6/16/2018,29011,20627,25065,34100,26000,17447,5347.7,11100,4860,6.3,2.6,4.6,26400,21300,24200,7836.2,6679.3,7255.9,8344.9,3824.5,11300,4080,6980,12700,7040,9410,13400,806,43100,14300,23800
6/17/2018,28247,21014,24827,33500,32000,17538,4460.5,11400,7860,6.5,4.3,5.7,30619,22976,27096,7994.3,6609,7237.7,6482.3,3134.88,12000,5480,7730,12200,7160,9400,9440,717,28500,10300,18000
6/18/2018,28575,21699,25527,35000,27700,16871,4379.88,11700,8670,6.7,4.8,6,31398,23472,27769,7876.4,6680.9,7263.4,6014.6,2967.36,8510,6480,7580,11600,7120,9150,6260,586,27400,9500,16400
6/19/2018,28416,21281,25092,35300,22800,14791,4384.2,11500,8090,6.5,4.5,5.7,32760,23262,28123,3130,2970,3040,6890,2890,8480,6390,7410,10300,6240,8590,6550,1300,31900,8790,17700
6/20/2018,28202,21456,25312,34500,29600,14278,4769.4,11000,7070,6.2,3.9,5.1,34579,24775,29789,3050,2910,2940,4150,2270,6780,4300,5570,10100,5890,8300,4320,2010,24700,7620,13000
6/21/2018,28430,21197,25300,35200,20200,8250,2900,8960,3700,5,1.9,3.2,29579,18258,22722,2960,2920,2950,2340,685,5250,2950,4150,12000,6300,8580,5330,1760,12000,6070,8060
6/22/2018,28455,21108,25379,34600,29500,4170,2660,3770,2170,2,1.1,1.5,29683,15702.2,20034,3030,2960,3010,905,580,3540,2070,2800,13600,7730,9690,17200,1730,16800,5220,8150
6/23/2018,28609,21227,25391,34100,30800,5170,2970,3130,1650,1.6,0.8,1.3,32368,13154.2,20922,3070,3020,3050,905,537,3140,1520,2230,11400,8700,10500,25100,4000,6910,4600,5740
6/24/2018,28256,21010,25457,32300,30500,7180,3280,6340,2710,3.4,1.4,2.3,29120,14845.6,20502,3120,3060,3080,5420,539,4590,1410,2420,13100,8810,10900,23700,5640,8420,4830,6860
6/25/2018,28223,20655,25413,31100,26800,11700,3890,7980,3760,4.4,2,3.3,28973,20465,24799,3180,3100,3130,14900,3070,8800,1490,4850,13100,8270,10900,20800,5160,23800,7980,11600
6/26/2018,27803,21795,25453,31200,29000,17800,3880,10800,4360,6.1,2.3,4.2,33700,23600,30800,3200,3130,3160,19400,8060,15100,3030,8980,14200,9460,11700,13800,4680,29700,11100,17500
6/27/2018,27300,23800,26300,31800,23000,18100,5840,10800,6450,6.1,3.5,5,34400,26400,29300,3150,3000,3080,18700,3800,12200,3530,8430,14600,10100,12300,15300,3550,29700,13700,20400
6/28/2018,27600,21000,26000,32600,27200,12500,5260,9350,5320,5.2,2.9,3.8,29800,24500,28000,3100,3000,3030,14000,2190,13800,2650,7700,14300,10200,11900,19900,3790,24400,12300,16600
6/29/2018,27600,20800,25400,30400,15400,14000,5500,8620,3370,4.8,1.8,3.1,28200,23100,26200,3060,2980,3030,26600,1940,24900,2570,12300,14200,10400,12100,13500,4520,43500,12300,21600
6/30/2018,27100,20700,24400,33200,18000,17900,5720,9820,4000,5.5,2.1,3.7,32400,23300,28100,3000,2890,2930,24000,5080,23800,5770,15500,14800,9750,12400,23300,4520,44300,14900,26500
7/1/2018,30600,20000,24500,33400,19200,20200,5860,11000,7170,6.2,3.9,5.1,30300,23800,27800,2960,2870,2930,24200,14100,25600,15100,21900,14200,8050,11400,23700,7290,43000,17800,28600
7/2/2018,31600,19500,24800,35700,25200,19800,8330,9458.2,6765.5,5.3,3.7,4.513,29800,23400,27800,7241.3,6660.9,6977,24600,17000,25900,20300,23000,11400,7400,9920,25500,9050,43800,20900,30500
7/3/2018,29200,18900,22900,38700,34000,25700,7710,9294.6,6781.4,5.2,3.7,4.514,31200,26000,29400,7979.2,6581.5,7236.9,23400,13000,27000,19100,23300,12200,6170,9460,35700,11500,40100,22700,32600
7/4/2018,26600,19100,22100,38700,33100,26100,9760,9468.9,6785.4,5.3,3.7,4.522,31800,22300,29400,7925.2,6693.8,7263.1,23800,12700,25900,21500,24300,10200,5630,8010,27900,8280,36200,18700,27900
7/5/2018,25100,19500,22400,38100,34600,27800,9250,9469.7,6795.4,5.3,3.7,4.524,33100,21800,30000,7935.8,6614.4,7212.9,24000,16300,27500,22300,25700,9470,5840,7890,28700,7840,34000,15900,26900
7/6/2018,23200,18900,21400,37300,33100,26900,8510,9424.7,6788.3,5.3,3.7,4.517,34400,29500,32900,7939.4,6605.6,7247.7,22500,15900,27600,23600,26200,8380,4240,6590,30000,8370,34600,12200,20100
7/7/2018,28100,17300,22100,35900,29900,25400,7680,9449.5,6784,5.3,3.7,4.507,33300,24200,28500,7878,6614.1,7223.6,23800,12900,26700,22000,23900,8760,4450,6170,26200,6570,32000,11400,17800
7/8/2018,26900,18800,22300,37300,30300,22200,6760,9463.4,6785.2,5.3,3.7,4.507,30400,19800,23900,7862.9,6667,7269.5,15400,9950,23700,20500,22200,8790,5630,6790,21300,7600,30300,12200,18100
7/9/2018,24700,17300,21600,36600,32000,20100,7060,9467.9,6784.6,5.3,3.7,4.516,34500,19900,29000,7933.6,6750.1,7296.8,14700,9840,20900,16400,18700,9780,4600,7030,16200,6400,28600,12600,18100
7/10/2018,29600,21000,24400,35300,21000,21000,8220,9465.2,6777.2,5.3,3.7,4.518,32500,22500,28000,7942.3,6649.5,7239.4,15000,9380,19600,16600,18100,9670,5230,7350,10900,3910,41500,15900,24100
7/11/2018,28900,19800,24300,39300,22900,21200,8260,9315.1,6770.2,5.2,3.7,4.518,33200,24000,27800,7921.1,6655.1,7220,15300,9340,19900,16100,18300,11200,6050,8630,23700,2980,41300,18100,27300
7/12/2018,31000,17300,24300,42400,31400,23800,8260,14300,5490,8.3,3,5.6,34800,27100,30100,6250,4040,4620,15157.6,9118.3,21200,16700,19200,12700,6250,9240,30200,3250,41000,19500,31900
7/13/2018,30200,19200,26200,40300,25700,23000,9010,14500,8330,8.4,4.6,6.6,34900,24700,31100,6250,5000,5410,15785,8181.6,20800,15800,18900,13100,6120,9460,22600,2560,36200,16700,27400
7/14/2018,31500,20300,27400,39500,21300,20800,9310,13400,6410,7.7,3.5,5.5,33400,24400,28400,5050,4270,4670,14636.7,7763.8,18900,14900,17400,13400,6500,9770,16400,3070,39100,17100,27700
7/15/2018,31300,18600,27000,41800,21400,17900,8840,10800,4210,6.1,2.2,3.7,29600,24600,26600,4650,3800,4320,14977.4,7688,17700,14500,16300,13900,6780,9740,23600,3130,42500,18300,31000
7/16/2018,33247,22466,28365,43500,32300,22700,8520,13700,5930,7.9,3.2,5.2,32200,25000,29400,4800,4110,4510,13742.9,8220.4,18700,15300,16900,13400,4240,9630,28200,6850,44900,20600,32300
7/17/2018,27000,15000,19400,40800,28900,17400,9180,13400,8070,7.7,4.5,5.3,29100,17900,23700,5100,4130,4510,8840,5710,17400,12900,15800,6500,1440,4340,23900,6850,41500,19200,30200
7/18/2018,29800,9850,19200,39100,18100,14700,7120,8070,3960,4.5,2.1,2.7,23700,17400,19400,8011.9,6680.4,7284.1,5720,3320,13000,10800,12200,1450,184,645,11800,4000,43400,16300,22300
7/19/2018,26100,9010,15700,42000,26200,12900,6670,6390,3760,3.5,2,2.8,22800,17800,19500,7955.9,6769.5,7278.5,5820,3600,14100,10400,11800,760,158,463,10900,2600,42300,11400,19300
7/20/2018,31900,13500,22800,43800,23600,17400,7090,8970,5620,5,3,3.8,31500,17400,21600,7956.6,6756,7284.5,6620,3860,13400,10900,12200,7470,348,806,10400,2950,46800,8360,17700
7/21/2018,35200,26000,32900,43500,19600,14900,4480,6270,3310,3.4,1.7,2.9,22200,16400,18400,8937.1,6860.9,7612.2,6380,1460,14100,7500,11100,6650,1180,2660,11600,2220,18400,8320,11000
7/22/2018,35600,25100,34100,44900,25200,6050,2950,3310,1360,1.7,0.7,1.1,17700,12800,15100,10304.2,7242.1,8605.5,6830,935,11400,4280,7890,10900,4160,7440,8360,1940,14100,7440,9180
7/23/2018,35100,23400,29300,44400,24600,20100,3120,9770,1390,5.5,0.7,2.7,39500,14500,23600,8971.6,6976.9,7858.7,21700,1960,29000,6120,20900,13800,5920,9210,12800,2100,40700,9390,17200
7/24/2018,32800,24200,28600,39900,20000,25800,6260,15000,8780,8.7,4.9,6.6,33100,17200,25900,8789.1,6683.8,7575.1,28400,12000,30200,18600,24800,16000,7890,10900,19000,2380,42100,9690,22500
7/25/2018,34500,21500,28200,40600,28700,28100,7840,17900,11400,11,6.4,8.7,31600,17500,27300,7998.5,6643.1,7235.6,27900,16200,30500,21200,27000,17900,9080,12200,32800,5850,45200,17300,28600
7/26/2018,37700,22400,29100,43600,29900,29900,10400,19600,13200,12,7.6,9.5,30000,21600,27300,8407.3,6742.4,7505.7,27700,16400,31700,21900,27400,18900,11100,13800,34400,8660,44000,17900,29500
7/27/2018,40200,25900,34700,42700,35000,27900,9960,19700,13700,12,7.8,9.6,30700,22900,27600,5790,4600,5110,27700,17400,29800,24500,26500,19500,12100,15200,29100,9070,44000,19500,28800
7/28/2018,40200,25300,34200,44900,30600,26700,10500,19400,12700,12,7.3,9.3,31600,24800,28600,6380,4560,5240,25900,18600,29500,25300,27800,20000,13000,16100,27500,9490,45500,19400,32000
7/29/2018,39000,28700,33900,45100,34800,28500,12200,19800,15600,12,9.1,11,34300,23400,30100,6090,5390,5540,25600,18600,30700,27000,29200,21000,13000,17000,29900,11600,44800,24700,34000
7/30/2018,36600,26500,31800,45500,28900,25600,11200,19300,14500,11,8.4,9.9,35900,24300,29300,7100,5150,5720,24700,16900,30300,24100,28300,20900,14700,17400,27200,11100,41600,21800,31400
