Date," Discharge, cubic feet per second (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL","Gage height, feet (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum), TOP USGS 02297460 PEACE RIVER AT HARBOUR HEIGHTS FL","Temperature, water, degrees Celsius (Maximum), TOP USGS 02297460 PEACE RIVER AT HARBOUR HEIGHTS FL"
7/13/2018,79.003872,2.801112,234,30.7
7/14/2018,71.358336,2.633472,244,30.5
7/15/2018,67.110816,2.523744,254,31.3
7/16/2018,66.54448,2.511552,265,31.8
7/17/2018,65.978144,2.493264,263,31.7
7/18/2018,62.29696,2.398776,259,31.7
7/19/2018,61.730624,2.386584,269,31.9
7/20/2018,67.110816,2.526792,262,31.9
7/21/2018,69.092992,2.57556,258,30.5
7/22/2018,66.827648,2.517648,240,30.9
7/23/2018,64.845472,2.46888,247,30.8
7/24/2018,67.393984,2.52984,260,30.9
7/25/2018,68.243488,2.551176,269,31.5
7/26/2018,67.393984,2.532888,264,31.9
7/27/2018,65.411808,2.478024,255,32.5
7/28/2018,63.429632,2.432304,261,31.3
7/29/2018,72.491008,2.657856,262,30.3
7/30/2018,89.19792,2.999232,264,29.8
7/31/2018,129.407776,3.602736,217,29.2
8/1/2018,132.805792,3.645408,196,29.1
8/2/2018,131.389952,3.630168,177,30
8/3/2018,132.239456,3.636264,185,29.9
8/4/2018,133.938464,3.6576,189,31.2
8/5/2018,133.655296,3.654552,192,32.4
8/6/2018,130.25728,3.617976,198,32
8/7/2018,124.027584,3.541776,204,31.1
8/8/2018,116.382048,3.44424,209,30.9
8/9/2018,108.453344,3.331464,223,31.3
8/10/2018,101.090976,3.21564,229,30.2
8/11/2018,97.409792,3.151632,234,29.9
8/12/2018,96.843456,3.145536,241,29.5
8/13/2018,95.993952,3.130296,231,30.4
8/14/2018,92.0296,3.057144,234,30
8/15/2018,84.9504,2.92608,231,31
8/16/2018,80.986048,2.84988,242,30.9
8/17/2018,75.889024,2.740152,239,31.8
8/18/2018,70.792,2.618232,250,31.8
8/19/2018,66.261312,2.502408,254,31.4
8/20/2018,62.580128,2.40792,266,31.5
8/21/2018,60.314784,2.350008,271,31.7
8/22/2018,58.04944,2.295144,271,31.6
8/23/2018,56.350432,2.249424,282,30.7
8/24/2018,54.934592,2.203704,285,31.3
8/25/2018,55.784096,2.231136,284,30.1
8/26/2018,64.279136,2.45364,277,29.8
8/27/2018,75.889024,2.734056,274,29.5
8/28/2018,83.817728,2.901696,252,29.3
8/29/2018,94.294944,3.096768,230,29.1
8/30/2018,106.754336,3.304032,227,28.5
8/31/2018,116.382048,3.441192,219,28.9
9/1/2018,122.894912,3.529584,215,30.3
9/2/2018,125.726592,3.560064,206,30.7
9/3/2018,124.877088,3.55092,198,28.2
9/4/2018,122.328576,3.523488,202,29.4
9/5/2018,118.647392,3.47472,206,30.3
9/6/2018,114.116704,3.41376,206,29.5
9/7/2018,109.01968,3.340608,216,28.9
9/8/2018,105.338496,3.279648,222,29.3
9/9/2018,105.338496,3.282696,225,29.6
9/10/2018,106.471168,3.300984,228,29.7
9/11/2018,105.621664,3.288792,226,30
9/12/2018,102.223648,3.233928,226,30.6
9/13/2018,96.27712,3.133344,228,30.5
9/14/2018,89.481088,3.011424,232,31.1
9/15/2018,84.667232,2.919984,235,31.2
9/16/2018,81.269216,2.84988,240,30.9
9/17/2018,79.28704,2.813304,240,31.6
9/18/2018,86.083072,2.947416,242,31.9
9/19/2018,91.463264,3.048,224,31.6
9/20/2018,90.047424,3.020568,214,31.8
9/21/2018,85.233568,2.932176,210,30.7
9/22/2018,83.251392,2.892552,218,30.5
9/23/2018,82.11872,2.868168,224,31.4
9/24/2018,81.269216,2.852928,226,30.8
9/25/2018,80.136544,2.828544,225,31
9/26/2018,76.738528,2.755392,221,30.7
9/27/2018,71.358336,2.630424,235,30.8
9/28/2018,69.942496,2.593848,242,31.1
9/29/2018,79.003872,2.807208,250,32.3
9/30/2018,82.685056,2.877312,237,31.2
10/1/2018,73.906848,2.685288,222,32
10/2/2018,60.314784,2.34696,222,31.3
10/3/2018,49.271232,2.051304,235,30
10/4/2018,42.758368,1.865376,278,29.8
10/5/2018,38.22768,1.731264,277,29.9
10/6/2018,34.263328,1.609344,322,29.7
10/7/2018,30.865312,1.502664,306,28.7
10/8/2018,28.599968,1.426464,440,27.7
10/9/2018,26.617792,1.362456,485,27.8
10/10/2018,24.9471008,1.304544,3210,28.2
10/11/2018,28.1468992,1.414272,521,27.8
10/12/2018,29.73264,1.466088,558,28.8
10/13/2018,27.184128,1.380744,467,29
10/14/2018,24.918784,1.304544,454,30.2
10/15/2018,22.8233408,1.231392,605,31.5
10/16/2018,21.096016,1.164336,2790,30.6
10/17/2018,19.680176,1.11252,4660,30.5
10/18/2018,18.547504,1.069848,3220,30.4
10/19/2018,17.4714656,1.027176,3320,30.4
10/20/2018,16.3671104,0.984504,4860,29.6
10/21/2018,15.3760224,,1760,30.3
10/22/2018,14.4698848,0.9144,2460,28.5
10/23/2018,13.45048,0.871728,2930,28
10/24/2018,12.600976,0.841248,2930,28
10/25/2018,12.0629568,0.819912,2300,28.4
10/26/2018,11.5815712,0.801624,8340,28.1
10/27/2018,11.1001856,0.783336,5870,27.9
10/28/2018,10.6754336,0.768096,1930,27.6
10/29/2018,10.1657312,0.74676,2950,27
10/30/2018,9.7976128,0.734568,3830,27.8
10/31/2018,9.5427616,0.725424,5370,27.5
11/1/2018,9.4011776,0.719328,12400,26.2
11/2/2018,9.0896928,0.707136,12800,26.3
11/3/2018,9.0896928,0.707136,4740,25.6
11/4/2018,10.052464,0.74676,7900,25.2
11/5/2018,11.9496896,0.82296,6110,26
11/6/2018,17.2449312,1.024128,4870,26.8
11/7/2018,16.5086944,0.996696,2660,27.7
11/8/2018,14.6114688,0.926592,2090,28.1
11/9/2018,14.4982016,0.920496,2230,29
11/10/2018,14.7813696,0.932688,1900,29
11/11/2018,13.6770144,0.890016,1330,29
11/12/2018,12.600976,0.847344,3070,28.1
11/13/2018,11.8081056,0.816864,6940,28.4
11/14/2018,11.1568192,0.79248,4560,28.4
11/15/2018,14.7813696,0.92964,5240,28.3
11/16/2018,16.5936448,0.999744,6310,26.1
11/17/2018,13.7619648,0.893064,6590,23.8
11/18/2018,11.8364224,0.816864,9870,23.4
11/19/2018,10.8453344,0.780288,9110,24.4
11/20/2018,10.2506816,0.755904,8060,24.1
11/21/2018,10.2789984,0.758952,5040,24.6
11/22/2018,10.1090976,0.749808,4390,23.7
11/23/2018,9.7126624,0.734568,4960,23.3
11/24/2018,9.3728608,0.719328,9370,24.3
11/25/2018,9.0330592,0.707136,8690,25.1
11/26/2018,8.6932576,0.691896,9990,25.6
11/27/2018,8.8348416,0.697992,6630,25.4
11/28/2018,9.769296,0.737616,5780,21.9
11/29/2018,9.1463264,0.710184,6770,20.6
11/30/2018,8.5799904,0.688848,11700,20.6
12/1/2018,8.2401888,0.673608,16600,21.6
12/2/2018,7.8720704,0.658368,16700,22.9
12/3/2018,7.5322688,0.64008,12500,23.4
12/4/2018,7.2491008,0.627888,10900,24.7
12/5/2018,6.9659328,0.615696,6900,24
12/6/2018,7.0792,0.618744,5950,21.5
12/7/2018,7.1924672,0.62484,7420,21.1
12/8/2018,6.8243488,0.6096,9300,21.8
12/9/2018,6.7677152,0.606552,15000,21.5
12/10/2018,7.2491008,0.627888,10000,21.2
12/11/2018,8.6649408,0.688848,8440,20.9
12/12/2018,8.5233568,0.682752,7500,19.9
12/13/2018,7.8720704,0.658368,9010,19.9
12/14/2018,7.8154368,0.65532,17500,20.3
12/15/2018,9.7409792,0.734568,10400,21.5
12/16/2018,15.6875072,0.966216,10200,22.7
12/17/2018,15.9140416,0.97536,9500,21.2
12/18/2018,13.9318656,0.89916,8630,21.2
12/19/2018,12.7142432,0.85344,8080,20
12/20/2018,13.733648,0.890016,8310,19.8
12/21/2018,38.510848,1.709928,15000,19.4
12/22/2018,65.12864,2.450592,2170,18.5
12/23/2018,78.720704,2.791968,514,17.7
12/24/2018,84.100896,2.91084,312,17.9
12/25/2018,80.419712,2.825496,311,19
12/26/2018,69.659328,2.554224,291,21.9
12/27/2018,60.597952,2.295144,269,20.1
12/28/2018,55.500928,2.14884,322,22.2
12/29/2018,52.38608,2.060448,447,23.7
12/30/2018,50.120736,1.987296,370,24
12/31/2018,48.13856,1.926336,359,23.2
1/1/2019,46.156384,1.868424,416,23.1
1/2/2019,43.89104,1.795272,352,24
1/3/2019,41.05936,1.712976,449,23.9
1/4/2019,38.22768,1.633728,373,24.4
1/5/2019,35.962336,1.575816,439,24.2
1/6/2019,33.696992,1.514856,385,22.6
1/7/2019,30.865312,1.438656,418,22.4
1/8/2019,28.2601664,1.362456,501,23.1
1/9/2019,26.2779904,1.304544,934,22.9
1/10/2019,24.6639328,1.255776,672,21.7
1/11/2019,22.8799744,1.200912,721,20
1/12/2019,20.7278976,1.130808,2210,20.7
1/13/2019,18.6041376,1.063752,4220,21.9
1/14/2019,16.7635456,1.002792,3580,21.6
1/15/2019,15.4892896,0.96012,2910,20.2
1/16/2019,14.6681024,0.926592,3290,19.4
1/17/2019,14.0734496,0.905256,3160,18.7
1/18/2019,13.5637472,0.88392,3060,19.3
1/19/2019,12.9407776,0.859536,4740,20.1
1/20/2019,12.884144,0.859536,6850,19.8
1/21/2019,12.74256,0.85344,1770,19
1/22/2019,12.3461248,0.8382,1610,18.8
1/23/2019,11.751472,0.816864,4470,19.7
1/24/2019,12.1479072,0.832104,9100,20.1
1/25/2019,14.2150336,0.911352,2000,20
1/26/2019,15.432656,0.957072,2290,17.9
1/27/2019,19.5952256,1.091184,1740,16.3
1/28/2019,46.72272,1.88976,967,15.1
1/29/2019,62.013792,2.340864,466,15.5
1/30/2019,64.279136,2.404872,,
1/31/2019,58.332608,2.237232,,
2/1/2019,50.97024,2.017776,,
2/2/2019,46.72272,1.886712,,
2/3/2019,45.30688,1.834896,,
2/4/2019,43.89104,1.789176,,
2/5/2019,42.4752,1.749552,,
2/6/2019,40.493024,1.700784,,
2/7/2019,38.22768,1.642872,,
2/8/2019,36.245504,1.581912,,
2/9/2019,33.98016,1.527048,,
2/10/2019,31.997984,1.469136,,
2/11/2019,30.015808,1.411224,,
2/12/2019,27.6371968,1.344168,,
2/13/2019,27.3540288,1.335024,,
2/14/2019,30.582144,1.426464,,
2/15/2019,33.98016,1.520952,,
2/16/2019,33.130656,1.499616,,
2/17/2019,30.865312,1.43256,,
2/18/2019,28.883136,1.377696,,
2/19/2019,27.7221472,1.347216,,
2/20/2019,26.8726432,1.322832,,
2/21/2019,25.8532384,1.292352,,
2/22/2019,24.6072992,1.252728,,
2/23/2019,23.219776,1.210056,,
2/24/2019,21.94552,1.170432,,
2/25/2019,20.4447296,1.121664,,
2/26/2019,18.972256,1.075944,,
2/27/2019,26.3629408,1.304544,,
2/28/2019,34.263328,1.533144,,
3/1/2019,34.263328,1.536192,,
3/2/2019,29.449472,1.405128,,
3/3/2019,24.3807648,1.252728,,
3/4/2019,20.9827488,1.143,,
3/5/2019,19.4536416,1.094232,,
3/6/2019,18.5758208,1.063752,,
3/7/2019,17.9528512,1.042416,,
3/8/2019,17.273248,1.018032,,
3/9/2019,16.706912,0.993648,,
3/10/2019,16.4803776,0.984504,,
3/11/2019,16.0273088,0.966216,,
3/12/2019,15.3193888,0.938784,,
3/13/2019,14.5548352,0.905256,,
3/14/2019,13.6770144,0.86868,,
3/15/2019,12.6292928,0.82296,,
3/16/2019,12.6292928,0.82296,,
3/17/2019,13.4787968,0.856488,,
3/18/2019,13.7619648,0.86868,,
3/19/2019,14.4132512,0.896112,1220,23.5
3/20/2019,19.3686912,1.094232,2520,22.1
3/21/2019,21.6340352,1.185672,2310,22.9
3/22/2019,19.397008,1.09728,1170,23.2
3/23/2019,17.0467136,1.002792,910,23.6
3/24/2019,15.3760224,0.935736,1060,24.1
3/25/2019,14.0451328,0.880872,912,25.5
3/26/2019,12.7991936,0.829056,1210,25.7
3/27/2019,11.609888,0.780288,1000,24.6
3/28/2019,10.5338496,0.737616,753,23.8
3/29/2019,9.627712,0.70104,1920,23.3
3/30/2019,8.778208,0.664464,5000,24
3/31/2019,8.0986048,0.633984,8270,24.5
4/1/2019,7.645536,0.615696,8230,24.9
4/2/2019,7.4756352,0.606552,9660,25
4/3/2019,7.4190016,0.606552,6170,25.6
4/4/2019,7.4473184,0.606552,7610,25.3
4/5/2019,7.1924672,0.59436,9590,26
4/6/2019,6.7110816,0.573024,7660,27.2
4/7/2019,6.5694976,0.566928,7190,27.7
4/8/2019,7.2491008,0.597408,9190,27.7
4/9/2019,7.928704,0.627888,10900,27.2
4/10/2019,8.070288,0.633984,12400,27.1
4/11/2019,7.9570208,0.630936,6590,27.8
4/12/2019,7.8154368,0.62484,6730,28.9
4/13/2019,7.3340512,0.600456,6120,27.9
4/14/2019,6.796032,0.576072,6500,27.9
4/15/2019,7.2491008,0.597408,6830,28.8
4/16/2019,7.2491008,,3410,28.6
4/17/2019,7.1641504,,5670,28.4
4/18/2019,6.8243488,0.57912,7980,27.7
4/19/2019,6.796032,0.576072,12000,27.4
4/20/2019,8.3817728,0.649224,6070,25.9
4/21/2019,9.4294944,0.691896,5520,26.6
4/22/2019,8.636624,0.658368,4520,26.4
4/23/2019,7.503952,0.6096,4080,26.9
4/24/2019,6.654448,0.569976,4760,27.2
4/25/2019,6.1164288,0.545592,6560,26.1
4/26/2019,5.8615776,0.5334,9290,25.9
4/27/2019,5.7199936,0.524256,7490,27.5
4/28/2019,5.5784096,0.51816,8440,28.3
4/29/2019,5.2952416,0.50292,9960,28.9
4/30/2019,5.0403904,0.490728,11000,29.1
5/1/2019,4.7855392,0.475488,12500,28
5/2/2019,4.95544,0.484632,13000,27.4
5/3/2019,5.7483104,0.527304,14200,28.9
5/4/2019,6.5978144,0.566928,14000,29.3
5/5/2019,6.1164288,0.545592,13300,29.2
5/6/2019,6.1447456,0.545592,12000,29.3
5/7/2019,6.1447456,0.545592,10100,30.4
5/8/2019,5.66336,0.521208,8950,29.8
5/9/2019,5.6067264,0.51816,8690,29.5
5/10/2019,6.3429632,0.554736,7940,29.2
5/11/2019,8.7215744,0.661416,5870,28.9
5/12/2019,7.7304864,0.618744,5140,29.8
5/13/2019,7.0508832,0.588264,5570,29.6
5/14/2019,6.7677152,0.576072,3400,28.8
5/15/2019,7.2774176,0.600456,4090,28.9
5/16/2019,7.220784,0.597408,2900,29.3
5/17/2019,6.4845472,0.560832,2800,29
5/18/2019,5.804944,0.530352,3230,29
5/19/2019,5.3235584,0.50292,3520,29.4
5/20/2019,4.8421728,0.478536,4150,30.5
5/21/2019,4.24752,0.445008,3940,30.1
5/22/2019,3.9360352,0.423672,5170,31.1
5/23/2019,3.7944512,0.417576,3840,30.4
5/24/2019,3.681184,0.408432,5100,29.1
5/25/2019,3.6245504,0.405384,7940,29.7
5/26/2019,3.4546496,0.39624,9190,30
5/27/2019,3.3413824,0.387096,12700,31
5/28/2019,3.256432,0.381,15000,31.1
5/29/2019,3.1714816,0.377952,17400,30.8
5/30/2019,3.0865312,0.371856,17800,31.2
5/31/2019,2.973264,0.362712,17600,32.1
6/1/2019,3.1997984,0.377952,15600,32.3
6/2/2019,3.1431648,0.374904,15900,32
6/3/2019,3.0298976,0.36576,15900,32.3
6/4/2019,3.0582144,0.368808,15600,32.6
6/5/2019,3.256432,0.384048,14500,31.9
6/6/2019,4.4740544,0.463296,14300,30.8
6/7/2019,5.1536576,0.505968,14700,30.5
6/8/2019,5.6067264,0.5334,14800,30.8
6/9/2019,5.7483104,0.545592,14600,30.6
6/10/2019,10.901968,0.755904,11400,31
6/11/2019,20.6429472,1.069848,9930,31.8
6/12/2019,22.2853216,1.118616,8030,32
6/13/2019,20.3031456,1.054608,3240,31.7
6/14/2019,27.467296,1.301496,1730,31
6/15/2019,35.962336,1.597152,1150,31.1
6/16/2019,30.015808,1.392936,835,29.6
6/17/2019,30.298976,1.40208,892,28.9
6/18/2019,34.263328,1.536192,774,29.8
6/19/2019,44.457376,1.85928,820,30.3
6/20/2019,52.952416,2.109216,715,31.4
6/21/2019,56.350432,2.2098,611,31.5
6/22/2019,53.235584,2.11836,466,31.5
6/23/2019,45.873216,1.908048,431,33.2
6/24/2019,39.077184,1.694688,409,33.4
6/25/2019,33.696992,1.514856,410,33.2
6/26/2019,29.73264,1.38684,363,33.4
6/27/2019,27.8354144,1.316736,408,32.7
6/28/2019,23.7011616,1.167384,666,32.2
6/29/2019,20.4447296,1.057656,803,30.8
6/30/2019,29.449472,1.3716,648,31
7/1/2019,33.98016,1.530096,538,31
7/2/2019,29.449472,1.368552,597,31.9
7/3/2019,24.494032,1.194816,608,33.1
7/4/2019,20.671264,1.0668,618,32.7
7/5/2019,20.388096,1.057656,684,33.2
7/6/2019,20.4164128,1.057656,692,32.1
7/7/2019,23.8144288,1.17348,625,31.2
7/8/2019,34.263328,1.53924,539,30.1
7/9/2019,38.22768,1.667256,483,30.1
7/10/2019,41.625696,1.770888,443,30.9
7/11/2019,39.64352,1.709928,407,29.8
7/12/2019,36.81184,1.624584,374,29.2
7/13/2019,37.095008,1.627632,357,29.8
7/14/2019,35.962336,1.597152,439,31.9
7/15/2019,34.829664,1.557528,528,31.7
7/16/2019,33.130656,1.496568,554,32.2
7/17/2019,31.431648,1.441704,523,31.9
7/18/2019,32.847488,1.487424,493,32.1
7/19/2019,39.077184,1.694688,538,33.6
7/20/2019,40.209856,1.731264,399,31.5
7/21/2019,39.077184,1.69164,356,31.5
7/22/2019,41.05936,1.755648,386,31.2
7/23/2019,44.740544,1.871472,574,30.2
7/24/2019,50.97024,2.0574,370,30.1
7/25/2019,58.615776,2.273808,349,29.9
7/26/2019,66.54448,2.487168,304,29.9
7/27/2019,75.605856,2.721864,309,31
7/28/2019,82.685056,2.877312,288,31.9
7/29/2019,84.100896,2.91084,287,31.3
7/30/2019,83.251392,2.892552,282,32.1
7/31/2019,81.552384,2.855976,278,31.7
8/1/2019,79.28704,2.807208,288,29.7
8/2/2019,80.419712,2.828544,282,29.4
8/3/2019,82.11872,2.86512,285,29.6
8/4/2019,87.78208,2.977896,267,29.8
8/5/2019,102.223648,3.23088,256,29.3
8/6/2019,115.815712,3.435096,244,29.4
8/7/2019,127.142432,3.578352,226,28.6
8/8/2019,136.203808,3.681984,217,29.4
8/9/2019,144.41568,3.770376,218,29.3
8/10/2019,150.362208,3.831336,216,29
8/11/2019,153.477056,3.861816,208,28.9
8/12/2019,155.176064,3.877056,216,29.6
8/13/2019,158.007744,3.904488,201,29.1
8/14/2019,162.8216,3.94716,195,29
8/15/2019,175.56416,4.059936,175,28.6
8/16/2019,190.005728,4.169664,182,27.9
8/17/2019,202.46512,4.25196,187,29
8/18/2019,208.12848,4.288536,190,30.1
8/19/2019,210.393824,4.300728,185,29.9
8/20/2019,208.12848,4.288536,183,30.1
8/21/2019,198.500768,4.227576,179,30
8/22/2019,184.908704,4.133088,180,31
8/23/2019,171.033472,4.02336,183,31.1
8/24/2019,157.441408,3.898392,190,31.7
8/25/2019,142.716672,3.752088,200,32.3
8/26/2019,128.275104,3.590544,204,31.2
8/27/2019,115.815712,3.438144,209,31.5
8/28/2019,107.887008,3.319272,218,30.8
8/29/2019,99.1088,3.179064,223,32
8/30/2019,90.047424,3.023616,227,30.8
8/31/2019,82.685056,2.883408,236,30.4
9/1/2019,78.720704,2.798064,248,31.2
9/2/2019,77.304864,2.770632,247,30.5
9/3/2019,77.021696,2.761488,244,30.4
9/4/2019,75.889024,2.737104,249,29.7
9/5/2019,74.190016,2.69748,246,31
9/6/2019,71.924672,2.645664,250,31.2
9/7/2019,69.092992,2.57556,256,31.8
9/8/2019,63.429632,2.429256,262,31.8
9/9/2019,56.6336,2.25552,267,32
9/10/2019,51.253408,2.112264,271,32
9/11/2019,48.13856,2.017776,280,31.3
9/12/2019,45.590048,1.947672,295,31.2
9/13/2019,42.758368,1.871472,300,30.4
9/14/2019,39.926688,1.786128,335,29.7
9/15/2019,37.095008,1.697736,384,31.2
9/16/2019,36.81184,1.69164,458,31.5
9/17/2019,34.829664,1.633728,377,31.6
9/18/2019,30.865312,1.499616,407,31.6
9/19/2019,27.892048,1.405128,420,30.7
9/20/2019,25.8532384,1.335024,406,29.1
9/21/2019,24.1825472,1.28016,434,29.5
9/22/2019,22.2570048,1.207008,703,29.6
9/23/2019,20.104928,1.124712,783,28.7
9/24/2019,18.4908704,1.060704,2650,28.6
9/25/2019,17.273248,1.011936,2540,28.5
9/26/2019,16.2538432,0.969264,3130,29.3
9/27/2019,15.4043392,0.935736,3700,29.5
9/28/2019,14.6681024,0.905256,3920,29.7
9/29/2019,14.0734496,0.880872,2880,29.5
9/30/2019,13.6486976,0.862584,2110,29.2
10/1/2019,13.1956288,0.841248,3390,29.4
10/2/2019,12.600976,0.816864,2780,29.1
10/3/2019,11.7797888,0.780288,7770,29.7
10/4/2019,10.9586016,0.74676,7920,29.8
10/5/2019,10.3922656,0.725424,7570,30.5
10/6/2019,10.3639488,0.725424,9730,29.6
10/7/2019,10.6754336,0.734568,,
10/8/2019,11.2984032,0.762,13600,28.9
10/9/2019,13.5637472,0.856488,9040,28.8
10/10/2019,17.0750304,0.999744,7310,28.8
10/11/2019,18.689088,1.0668,7630,28.7
10/12/2019,17.7829504,1.030224,7450,27.8
10/13/2019,16.1122592,0.96012,6320,28.1
10/14/2019,14.7813696,0.905256,9870,29
10/15/2019,13.6770144,0.862584,10900,29.2
10/16/2019,12.6576096,0.816864,12000,29.6
10/17/2019,12.0912736,0.795528,7290,30.1
10/18/2019,11.0152352,0.749808,6120,29.6
10/19/2019,13.0540448,0.835152,15800,28.5
10/20/2019,27.5805632,1.38684,4410,28.5
10/21/2019,38.794016,1.749552,1930,30
10/22/2019,39.077184,1.758696,975,30.5
10/23/2019,35.396,1.64592,679,29.6
10/24/2019,32.56432,1.55448,721,29.2
10/25/2019,31.714816,1.533144,842,28.7
10/26/2019,31.714816,1.536192,783,28.2
10/27/2019,31.714816,1.527048,1140,28.8
10/28/2019,30.865312,1.502664,686,29.6
10/29/2019,29.73264,1.466088,723,29.8
10/30/2019,27.9486816,1.408176,741,30.1
10/31/2019,26.5045248,1.359408,736,30.4
11/1/2019,25.2869024,1.316736,753,30
11/2/2019,24.3807648,1.286256,589,30
11/3/2019,23.5312608,1.255776,1240,28
11/4/2019,22.5401728,1.2192,5230,28
11/5/2019,21.379184,1.17348,9240,28.7
11/6/2019,19.9067104,1.115568,6130,28.7
11/7/2019,18.547504,1.060704,7290,28.5
11/8/2019,17.414832,1.014984,8910,28.3
11/9/2019,16.423744,0.97536,4070,27.4
11/10/2019,16.0273088,0.957072,5090,25.9
11/11/2019,15.9706752,0.954024,4740,25.3
11/12/2019,15.7724576,0.947928,10200,25.5
11/13/2019,15.432656,0.932688,5170,25.3
11/14/2019,15.2344384,0.926592,4850,24.1
11/15/2019,15.1778048,0.923544,9380,24.4
11/16/2019,14.8946368,0.911352,4780,23.7
11/17/2019,14.0451328,0.877824,4280,22.6
11/18/2019,12.9124608,0.829056,6720,21.3
11/19/2019,11.893056,0.786384,7780,21.9
11/20/2019,11.1001856,0.752856,5890,21.8
11/21/2019,10.4488992,0.728472,9230,21.6
11/22/2019,9.9958304,0.710184,12400,21.6
11/23/2019,9.7126624,0.697992,10500,22.2
11/24/2019,10.4205824,0.725424,13400,22.9
11/25/2019,12.1479072,0.795528,6670,22.2
11/26/2019,12.3461248,0.804672,7090,22.3
11/27/2019,11.609888,0.774192,6420,23.1
11/28/2019,11.2417696,0.758952,4460,23.3
11/29/2019,10.9586016,0.74676,3640,24.1
11/30/2019,10.6188,0.734568,4780,24.6
12/1/2019,10.2506816,0.719328,10500,24.4
12/2/2019,9.9958304,0.710184,7770,24.1
12/3/2019,9.7126624,0.697992,6940,21.9
12/4/2019,9.486128,0.688848,9850,21.7
12/5/2019,9.1746432,0.673608,9090,21.2
12/6/2019,8.9764256,0.667512,11300,21
12/7/2019,8.6649408,0.65532,11600,20.6
12/8/2019,8.2685056,0.637032,10200,21.2
12/9/2019,7.9570208,0.62484,10300,21.8
12/10/2019,7.7021696,0.612648,11100,22.6
12/11/2019,7.362368,0.597408,9380,24
12/12/2019,7.0225664,0.582168,6990,23.3
12/13/2019,6.8243488,0.573024,10300,23.4
12/14/2019,6.6261312,0.56388,15000,23.6
12/15/2019,6.7110816,0.566928,9030,23.6
12/16/2019,7.220784,0.591312,7900,24.5
12/17/2019,7.1924672,0.588264,14200,24.6
12/18/2019,7.6172192,0.6096,8960,24.4
12/19/2019,9.9391968,0.707136,5370,19.9
12/20/2019,9.5993952,0.691896,6570,20.2
12/21/2019,8.7215744,0.65532,9650,20.1
12/22/2019,8.8914752,0.664464,8700,19.9
12/23/2019,10.9302848,0.74676,12400,20.8
12/24/2019,14.4698848,0.893064,7990,20.7
12/25/2019,16.3104768,0.969264,4460,20.7
12/26/2019,15.857408,0.950976,3350,21.8
12/27/2019,15.5176064,0.935736,,
12/28/2019,15.4892896,0.935736,,
12/29/2019,16.1122592,0.96012,,
12/30/2019,17.5847328,1.02108,,
12/31/2019,18.4908704,1.057656,,
1/1/2020,18.4908704,1.057656,,
1/2/2020,18.0378016,1.039368,,
1/3/2020,17.8962176,1.03632,,
1/4/2020,18.547504,1.060704,,
1/5/2020,19.6518592,1.103376,,
1/6/2020,21.0110656,1.15824,,
1/7/2020,20.8411648,1.152144,,
1/8/2020,19.4819584,1.09728,,
1/9/2020,17.8112672,1.030224,,
1/10/2020,16.4520608,0.97536,,
1/11/2020,15.57424,0.938784,,
1/12/2020,15.2344384,0.926592,,
1/13/2020,14.8096864,0.908304,,
1/14/2020,13.9318656,0.871728,,
1/15/2020,12.9124608,0.829056,,
1/16/2020,12.0629568,0.79248,,
1/17/2020,11.2984032,0.762,,
1/18/2020,10.8453344,0.743712,,
1/19/2020,10.4488992,0.725424,,
1/20/2020,10.052464,0.710184,,
1/21/2020,9.7126624,0.697992,,
1/22/2020,9.3162272,0.682752,,
1/23/2020,8.9764256,0.667512,,
1/24/2020,8.5516736,0.649224,,
1/25/2020,8.0136544,0.62484,,
1/26/2020,7.5889024,0.606552,,
1/27/2020,7.3057344,0.59436,,
1/28/2020,6.796032,0.569976,,
1/29/2020,6.3429632,0.54864,,
1/30/2020,6.2013792,0.542544,,
1/31/2020,5.9748448,0.530352,,
2/1/2020,6.5411808,0.557784,,
2/2/2020,6.8809824,0.573024,,
2/3/2020,7.220784,0.591312,,
2/4/2020,6.8526656,0.573024,,
2/5/2020,6.4845472,0.557784,,
2/6/2020,6.4845472,0.557784,,
2/7/2020,7.4190016,0.597408,,
2/8/2020,9.5993952,0.682752,,
2/9/2020,10.4488992,0.71628,,
2/10/2020,9.4294944,0.673608,,
2/11/2020,8.7498912,0.646176,,
2/12/2020,8.3251392,0.627888,,
2/13/2020,7.8437536,0.606552,,
2/14/2020,7.5605856,0.59436,,
2/15/2020,8.3251392,0.627888,,
2/16/2020,7.8437536,0.606552,,
2/17/2020,7.5605856,0.59436,,
2/18/2020,7.4190016,0.588264,,
2/19/2020,7.1641504,0.576072,6170,26.6
2/20/2020,6.7677152,0.557784,5600,27.3
