Date,"Gage height, feet (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL","Discharge, cubic feet per second (Mean) USGS 02298202 SHELL CREEK NEAR PUNTA GORDA FL","Gage height, feet (Mean) USGS 02298202 SHELL CREEK NEAR PUNTA GORDA FL","Discharge, cubic feet per second (Mean) USGS 02297310 HORSE CREEK AT SR 72 NEAR ARCADIA, FL","Gage height, feet (Mean) USGS 02297310 HORSE CREEK AT SR 72 NEAR ARCADIA, FL","Discharge, cubic feet per second (Mean) USGS 02298123 PRAIRIE CREEK NEAR FORT OGDEN FL","Gage height, feet (Mean) USGS 02298123 PRAIRIE CREEK NEAR FORT OGDEN FL","Discharge, cubic feet per second (Mean) USGS 02297100 JOSHUA CREEK AT NOCATEE FL","Gage height, feet (Mean) USGS 02297100 JOSHUA CREEK AT NOCATEE FL","Discharge, cubic feet per second (Mean) USGS 02296500 CHARLIE CREEK NEAR GARDNER FL","Gage height, feet (Mean) USGS 02296500 CHARLIE CREEK NEAR GARDNER FL","Discharge, cubic feet per second (Mean) USGS 02295637 PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL","Gage height, feet (Mean) USGS 02295637 PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL","Discharge, cubic feet per second (Mean) USGS 02295420 PAYNE CREEK NEAR BOWLING GREEN FL","Gage height, feet (Mean) USGS 02295420 PAYNE CREEK NEAR BOWLING GREEN FL","Discharge, cubic feet per second (Mean) USGS 02295013 BOWLEGS CREEK NEAR FORT MEADE FL","Gage height, feet (Mean) USGS 02295013 BOWLEGS CREEK NEAR FORT MEADE FL","Discharge, cubic feet per second (Mean) USGS 02294898 PEACE RIVER AT FORT MEADE FL","Gage height, feet (Mean) USGS 02294898 PEACE RIVER AT FORT MEADE FL","Gage height, feet (Mean) USGS 02294781 PEACE RIVER NEAR HOMELAND FL","Discharge, cubic feet per second (Mean) USGS 02294650 PEACE RIVER AT SR 60 AT BARTOW, FL","Gage height, feet (Mean) USGS 02294650 PEACE RIVER AT SR 60 AT BARTOW, FL","Gage height, feet (Mean) USGS 02293987 PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL","Discharge, cubic feet per second (Mean) USGS 02293987 PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL"
4/4/2004,0.627888,1.33372128,1.533144,0.58615776,0.722376,9.144,0.0920296,6.18744,1.380744,0.39077184,0.728472,3.8510848,1.441704,1.15532544,1.048512,0.097976128,0.801624,1.09302848,21.582888,24.999696,0.96560288,1.17348,11.923776,0.59748448
4/5/2004,0.603504,1.43849344,1.536192,0.54934592,0.707136,8.8392,0.091180096,6.00456,1.374648,0.37095008,0.719328,3.4263328,1.399032,0.98259296,1.030224,0.090330592,0.795528,0.991088,21.561552,24.975312,0.88065248,1.146048,11.893296,0.47855392
4/6/2004,0.57912,1.39884992,1.536192,0.52102912,0.694944,8.5344,0.090330592,5.88264,1.3716,0.34829664,0.704088,3.0298976,1.359408,0.87215744,1.014984,0.0849504,0.79248,0.90330592,21.540216,24.953976,0.78720704,1.11252,11.90244,0.50403904
4/7/2004,0.560832,1.29690944,1.533144,0.495544,0.6858,8.32104,0.089764256,5.60832,1.359408,0.33130656,0.697992,2.8883136,1.347216,0.91746432,1.02108,0.08070288,0.79248,0.81552384,21.515832,24.93264,0.7645536,1.103376,11.911584,0.54651424
4/8/2004,0.551688,1.39884992,1.536192,0.47289056,0.676656,8.10768,0.089481088,5.45592,1.353312,0.31714816,0.688848,2.9166304,1.35636,1.00807808,1.033272,0.078154368,0.789432,0.79570208,21.512784,24.941784,0.74756352,1.094232,11.911584,0.54368256
4/9/2004,0.545592,1.59423584,1.53924,0.4672272,0.673608,7.95528,0.088914752,5.39496,1.353312,0.30582144,0.682752,2.8883136,1.353312,1.06754336,1.039368,0.074473184,0.789432,0.8070288,21.515832,24.938736,0.77588032,1.106424,11.914632,0.56067264
4/10/2004,0.539496,1.56875072,1.53924,0.44457376,0.664464,7.80288,0.088631584,5.66928,1.362456,0.2973264,0.676656,2.75239296,1.34112,1.0760384,1.039368,0.071641504,0.786384,0.75605856,21.500592,24.920448,0.75889024,1.100328,11.90244,0.50687072
4/11/2004,0.5334,1.3733648,1.536192,0.424752,0.65532,7.62,0.088065248,5.334,1.350264,0.2973264,0.676656,2.64195744,1.331976,1.08736512,1.042416,0.069092992,0.786384,0.68526656,21.482304,24.899112,0.71924672,1.085088,11.896344,0.4813856
4/12/2004,0.551688,2.44657152,1.551432,0.50687072,0.688848,9.11352,0.091746432,6.73608,1.399032,0.33413824,0.697992,3.0298976,1.380744,1.64520608,1.09728,0.237011616,0.88392,1.3308896,21.62556,24.984456,1.18364224,1.213104,11.966448,0.79570208
4/13/2004,0.591312,2.55417536,1.551432,0.59748448,0.725424,10.18032,0.094578112,8.26008,1.450848,0.495544,0.77724,5.4934592,1.633728,2.23985888,1.15824,0.247488832,0.890016,1.97934432,21.759672,25.127712,1.24027584,1.225296,12.012168,1.00807808
4/14/2004,0.70104,2.37294784,1.551432,0.6088112,0.728472,10.60704,0.095427616,7.95528,1.441704,0.49837568,0.780288,5.6916768,1.658112,2.0246512,1.133856,0.194819584,0.85344,1.73865152,21.717,25.097232,1.26576096,1.23444,11.984736,0.85799904
4/15/2004,0.70104,2.3502944,1.551432,0.54934592,0.707136,10.18032,0.09486128,7.65048,1.43256,0.42758368,0.74676,4.6156384,1.563624,1.77829504,1.109472,0.16848496,0.835152,1.49512704,21.668232,25.0698,1.23461248,1.225296,11.969496,0.778712
4/16/2004,0.65532,2.33896768,1.548384,0.48704896,0.682752,9.08304,0.092312768,7.22376,1.41732,0.40776192,0.737616,4.1342528,1.520952,1.55459232,1.088136,0.1486632,0.82296,1.31389952,21.631656,25.03932,1.16665216,1.20396,11.951208,0.6796032
4/17/2004,0.621792,1.96235424,1.545336,0.44740544,0.664464,8.29056,0.09061376,6.88848,1.405128,0.39926688,0.73152,3.5679168,1.466088,1.47530528,1.08204,0.129974112,0.810768,1.16665216,21.601176,25.00884,1.06754336,1.17348,11.93292,0.59748448
4/18/2004,0.59436,1.71033472,1.53924,0.41625696,0.652272,7.58952,0.08919792,6.4008,1.389888,0.37661344,0.722376,3.2847488,1.435608,1.345048,1.069848,0.11609888,0.801624,1.01657312,21.5646,24.975312,0.97126624,1.139952,11.923776,0.54651424
4/19/2004,0.573024,1.57441408,1.53924,0.39360352,0.64008,7.34568,0.088631584,6.096,1.377696,0.34546496,0.704088,2.9166304,1.399032,1.24877088,1.057656,0.105621664,0.79248,0.88065248,21.53412,24.941784,0.8919792,1.11252,11.911584,0.49837568
4/20/2004,0.554736,1.63104768,1.53924,0.37661344,0.633984,6.64464,0.087215744,6.27888,1.383792,0.31997984,0.688848,2.60231392,1.365504,1.1751472,1.05156,0.100241472,0.789432,0.76172192,21.50364,24.908256,0.82685056,1.088136,11.905488,0.45873216
4/21/2004,0.536448,1.44982016,1.536192,0.36245504,0.62484,6.33984,0.08636624,6.06552,1.377696,0.30015808,0.676656,2.44373984,1.350264,1.03073152,1.03632,0.096560288,0.786384,0.66261312,21.476208,24.88692,0.778712,1.072896,11.893296,0.41908864
4/22/2004,0.521208,1.47530528,1.536192,0.34829664,0.618744,6.2484,0.086083072,5.76072,1.365504,0.28599968,0.67056,2.24552224,1.328928,1.01657312,1.033272,0.096560288,0.786384,0.60314784,21.460968,24.87168,0.74473184,1.057656,11.893296,0.40776192
4/23/2004,0.505968,1.486632,1.536192,0.34263328,0.615696,6.15696,0.085799904,5.76072,1.365504,0.272124448,0.661416,2.2087104,1.32588,1.12134528,1.045464,0.095710784,0.786384,0.52952416,21.439632,24.850344,0.7220784,1.048512,11.890248,0.39926688
4/24/2004,0.496824,1.3733648,1.536192,0.33413824,0.612648,6.03504,0.085516736,5.36448,1.350264,0.262496736,0.65532,2.11526496,1.316736,1.03073152,1.03632,0.092595936,0.783336,0.4530688,21.418296,24.832056,0.69942496,1.039368,11.881104,0.37095008
4/25/2004,0.490728,1.2884144,1.533144,0.31997984,0.606552,6.43128,0.086649408,4.99872,1.335024,0.252869024,0.649224,1.8972256,1.292352,0.9061376,1.02108,0.092595936,0.783336,0.38510848,21.39696,24.813768,0.66827648,1.027176,11.875008,0.34829664
4/26/2004,0.475488,1.274256,1.533144,0.31431648,0.600456,6.37032,0.086649408,4.84632,1.328928,0.241542304,0.64008,1.7273248,1.274064,0.78437536,1.00584,0.0920296,0.783336,0.33696992,21.38172,24.801576,0.63429632,1.014984,11.87196,0.33130656
4/27/2004,0.469392,1.52627552,1.536192,0.3114848,0.600456,5.85216,0.0849504,5.12064,1.34112,0.23502944,0.637032,1.557424,1.24968,0.69092992,0.993648,0.088914752,0.780288,0.31431648,21.375624,24.792432,0.61164288,1.00584,11.868912,0.32847488
4/28/2004,0.4572,1.50645376,1.536192,0.30582144,0.597408,5.97408,0.085516736,5.1816,1.344168,0.227667072,0.630936,1.4724736,1.240536,0.71075168,0.993648,0.088914752,0.780288,0.30865312,21.372576,24.792432,0.61447456,1.00584,11.868912,0.32847488
4/29/2004,0.448056,1.1043552,1.530096,0.29166304,0.591312,5.7912,0.0849504,5.0292,1.338072,0.246072992,0.630936,1.41584,1.237488,0.7503952,0.999744,0.088914752,0.780288,0.279203648,21.363432,24.783288,0.60314784,0.999744,11.850624,0.271558112
4/30/2004,0.451104,1.26292928,1.533144,0.3114848,0.600456,5.88264,0.085233568,5.85216,1.368552,0.31997984,0.652272,1.41584,1.237488,2.30498752,1.182624,0.088914752,0.780288,0.83817728,21.47316,24.850344,0.63429632,1.011936,11.865864,0.35112832
5/1/2004,0.725424,6.2863296,1.588008,0.9769296,0.847344,19.78152,0.113833536,8.8392,1.444752,3.4829664,1.365504,14.0451328,2.258568,10.4488992,2.130552,0.088914752,0.780288,3.3130656,21.963888,25.0698,0.9627712,1.103376,12.00912,0.98542464
5/2/2004,1.456944,6.2013792,1.58496,1.47813696,0.978408,34.1376,0.13733648,12.4968,1.524,3.114848,1.319784,15.5459232,2.39268,10.9869184,2.078736,0.088914752,0.780288,2.2228688,21.799296,25.11552,1.20912736,1.161288,11.969496,0.79853376
5/3/2004,1.435608,7.0225664,1.594104,2.06429472,1.103376,45.72,0.151778048,16.12392,1.572768,1.56308736,1.042416,15.3477056,2.37744,18.2077024,2.764536,0.129407776,0.80772,2.03031456,21.765768,25.075896,1.35637472,1.20396,11.981688,0.849504
5/4/2004,1.490472,7.5889024,1.6002,2.68726432,1.225296,63.7032,0.172166144,30.48,1.89853824,1.83776032,1.100328,30.015808,3.07848,25.6550208,3.422904,0.150928544,0.82296,2.42674976,21.832824,25.152096,1.35354304,1.210056,12.02436,1.07037504
5/5/2004,1.734312,8.2968224,1.606296,2.54001696,1.197864,62.484,0.170750304,26.2128,1.743456,1.7273248,1.078992,26.617792,2.932176,15.7724576,2.54508,0.112417696,0.798576,2.03314624,21.768816,25.112472,1.35354304,1.216152,12.027408,1.08453344
5/6/2004,1.642872,7.8154368,1.6002,2.17756192,1.130808,56.0832,0.163954272,22.00656,1.667256,1.27991936,0.978408,16.5370112,2.444496,11.893056,2.161032,0.095427616,0.786384,1.60556256,21.689568,25.0698,1.35637472,1.222248,12.006072,0.9769296
5/7/2004,1.319784,7.1075168,1.594104,1.97934432,1.091184,48.1584,0.154609728,19.38528,1.61544,0.98259296,0.89916,11.751472,2.167128,9.4294944,1.92024,0.092595936,0.783336,1.37619648,21.646896,25.048464,1.29974112,1.210056,11.975592,0.82685056
5/8/2004,1.091184,5.946528,1.58496,1.85758208,1.0668,38.4048,0.142716672,17.40408,1.575816,0.80136544,0.844296,9.2879104,2.002536,7.9853376,1.746504,0.089481088,0.780288,1.20063232,21.61032,25.021032,1.17797888,1.176528,11.945112,0.68526656
5/9/2004,0.969264,4.7855392,1.572768,1.73298816,1.039368,31.0896,0.13308896,15.66672,1.536192,0.6654448,0.801624,7.78712,1.892808,6.937616,1.61544,0.088914752,0.780288,1.01374144,21.567648,24.975312,1.02506816,1.133856,11.920728,0.57483104
5/10/2004,0.890016,4.1342528,1.563624,1.58007744,1.00584,26.30424,0.125726592,14.41704,1.50876,0.57199936,0.765048,6.6261312,1.801368,6.1447456,1.511808,0.088914752,0.780288,0.82401888,21.521928,24.923496,0.8919792,1.091184,11.899392,0.49837568
5/11/2004,0.832104,3.822768,1.560576,1.42716672,0.969264,21.67128,0.118364224,13.68552,1.490472,0.51536576,0.74676,5.8615776,1.73736,5.5784096,1.438656,0.088914752,0.780288,0.6654448,21.479256,24.877776,0.7928704,1.060704,11.890248,0.46439552
5/12/2004,0.789432,3.1997984,1.551432,1.2459392,0.923544,17.9832,0.11185136,13.13688,1.47828,0.47289056,0.73152,5.2952416,1.688592,5.1819744,1.389888,0.088914752,0.780288,0.5097024,21.439632,24.835104,0.7220784,1.039368,11.878056,0.42192032
5/13/2004,0.749808,2.76371968,1.545336,1.132672,0.8842248,18.25752,0.105899169,12.192,1.453896,0.42758368,0.713232,4.813856,1.642872,5.0120736,1.365504,0.088914752,0.780288,0.3964352,21.409152,24.81072,0.65694976,1.018032,11.87196,0.39926688
5/14/2004,0.71628,2.38993792,1.542288,1.01657312,0.84582,18.47088,0.106349406,11.24712,1.429512,0.38510848,0.694944,4.5023712,1.61544,4.7005888,1.328928,0.08778208,0.780288,0.32847488,21.384768,24.801576,0.6088112,1.00584,11.868912,0.39077184
5/15/2004,0.688848,2.19172032,1.53924,0.8778208,0.81165192,17.8308,0.104724021,10.88136,1.420368,0.35112832,0.679704,4.0493024,1.56972,4.4457376,1.298448,0.085233568,0.77724,0.2973264,21.375624,24.801576,0.58332608,0.996696,11.868912,0.38794016
5/16/2004,0.664464,2.17473024,1.53924,0.73906848,0.75505056,18.04416,0.103540379,10.08888,1.399032,0.3256432,0.667512,4.0209856,1.563624,4.4740544,1.304544,0.085233568,0.77724,0.28599968,21.369528,24.801576,0.56067264,0.993648,11.859768,0.35962336
5/17/2004,0.652272,2.01898784,1.536192,0.61730624,0.7219188,17.61744,0.102625747,9.50976,1.380744,0.30298976,0.658368,4.0493024,1.56972,4.2192032,1.271016,0.085233568,0.77724,0.271274944,21.36648,24.798528,0.51253408,0.978408,11.844528,0.30298976
5/18/2004,0.646176,1.75847328,1.533144,0.5521776,0.70823328,14.7828,0.092618589,9.26592,1.374648,0.278637312,0.646176,3.9077184,1.551432,3.9077184,1.225296,0.085233568,0.77724,0.254001696,21.360384,24.792432,0.4530688,0.954024,11.835384,0.280902656
5/19/2004,0.633984,1.52344384,1.527048,0.44174208,0.661416,15.63624,0.098904919,8.8392,1.362456,0.262213568,0.64008,3.5679168,1.517904,3.5396,1.17348,0.085233568,0.77724,0.236162112,21.354288,24.789384,0.41908864,0.941832,11.838432,0.28599968
5/20/2004,0.615696,1.5291072,1.527048,0.40209856,0.643128,15.42288,0.098290444,8.71728,1.35636,0.247772,0.633984,3.6528672,1.527048,3.3413824,1.149096,0.085233568,0.77724,0.225968064,21.35124,24.789384,0.40493024,0.941832,11.838432,0.28883136
5/21/2004,0.612648,1.46397856,1.527048,0.36528672,0.627888,16.52016,0.0998507,8.19912,1.34112,0.234463104,0.627888,3.3130656,1.490472,3.1431648,1.118616,0.085233568,0.77724,0.215490848,21.345144,24.786336,0.38794016,0.935736,11.832336,0.268443264
5/22/2004,0.591312,1.2884144,1.524,0.3398016,0.615696,15.63624,0.097166268,8.382,1.347216,0.221720544,0.621792,3.0015808,1.453896,3.0298976,1.106424,0.085233568,0.77724,0.20104928,21.342096,24.783288,0.35679168,0.926592,11.820144,0.2406928
5/23/2004,0.569976,1.203464,1.524,0.3114848,0.600456,14.11224,0.091525561,7.71144,1.32588,0.213225504,0.618744,2.9449472,1.444752,3.0015808,1.106424,0.085233568,0.77724,0.188873056,21.336,24.777192,0.31997984,0.911352,11.814048,0.221720544
5/24/2004,0.560832,1.20629568,1.524,0.283168,0.585216,14.56944,0.090970552,7.19328,1.31064,0.20671264,0.615696,2.8883136,1.441704,3.0015808,1.106424,0.085233568,0.77724,0.178679008,21.332952,24.774144,0.28883136,0.89916,11.811,0.212376
5/25/2004,0.554736,1.11001856,1.520952,0.263629408,0.573024,13.68552,0.090466513,7.43712,1.316736,0.202748288,0.615696,2.82318496,1.43256,3.1431648,1.145286,0.085233568,0.77724,0.16706912,21.326856,24.771096,0.265894752,0.890016,11.807952,0.201615616
5/26/2004,0.54864,1.05338496,1.520952,0.245506656,0.56388,12.37488,0.089642494,7.22376,1.31064,0.197084928,0.615696,2.81185824,1.43256,3.1431648,1.15159536,0.085233568,0.77724,0.15857408,21.32076,24.765,0.244373984,0.880872,11.801856,0.190572064
5/27/2004,0.545592,1.0477216,1.520952,0.23644528,0.557784,11.52144,0.090030434,7.49808,1.319784,0.196235424,0.618744,2.9166304,1.444752,3.114848,1.15299744,0.083817728,0.77724,0.146397856,21.317712,24.761952,0.22936608,0.877824,11.811,0.208694816
5/28/2004,0.545592,1.0335632,1.517904,0.224835392,0.551688,10.9728,0.088322931,7.34568,1.313688,0.193686912,0.618744,2.63629408,1.411224,3.0865312,1.14681,0.081835552,0.774192,0.138185984,21.314664,24.758904,0.238144288,0.890016,11.798808,0.18122752
5/29/2004,0.530352,0.8778208,1.514856,0.226251232,0.551688,10.668,0.088113387,7.28472,1.313688,0.1911384,0.621792,2.38427456,1.377696,3.0582144,1.1501628,0.081835552,0.774192,0.132805792,21.311616,24.752808,0.254568032,0.902208,11.789664,0.158857248
5/30/2004,0.515112,0.74756352,1.514856,0.21803936,0.545592,10.0584,0.083375986,6.61416,1.289304,0.18830672,0.621792,2.25968064,1.362456,3.0298976,1.14339624,0.081835552,0.774192,0.13025728,21.32042472,24.752808,0.224552224,0.890016,11.783568,0.148946368
5/31/2004,0.50292,0.71641504,1.511808,0.224269056,0.551688,9.7536,0.083395808,6.2484,1.277112,0.179528512,0.618744,2.16340352,1.350264,3.0015808,1.13879376,0.081835552,0.774192,0.13025728,21.3212172,24.746712,0.196518592,0.877824,11.78052,0.143566176
6/1/2004,0.493776,0.65411808,1.511808,0.207562144,0.539496,9.144,0.083511907,6.64464,1.289304,0.165936448,0.6096,2.05013632,1.335024,2.7184128,1.10755176,0.081835552,0.774192,0.1274256,21.32191824,24.743664,0.18122752,0.874776,11.777472,0.134221632
6/2/2004,0.484632,0.52669248,1.50876,0.204447296,0.539496,8.2296,0.079714624,6.30936,1.28016,0.160556256,0.6096,2.03314624,1.331976,2.8599968,1.109472,0.081835552,0.774192,0.1274256,21.32755704,24.752808,0.184625536,0.880872,11.76528,0.11043552
6/3/2004,0.484632,0.80986048,1.514856,0.194536416,0.5334,11.8872,0.089540553,6.27888,1.277112,0.195669088,0.637032,2.74106624,1.423416,2.8883136,1.11252,0.081835552,0.774192,0.12459392,21.32088192,24.768048,0.169051296,0.890016,11.756136,0.093728608
6/4/2004,0.524256,1.4016816,1.527048,0.202748288,0.536448,14.9352,0.091633165,6.33984,1.28016,0.3681184,0.74676,2.32764096,1.3716,2.68160096,1.08204,0.081835552,0.774192,0.12459392,21.3186264,24.758904,0.08353456,0.88392,11.76528,0.111001856
6/5/2004,0.527304,1.53477056,1.527048,0.20812848,0.539496,14.0208,0.091032849,6.37032,1.28016,0.30015808,0.707136,2.38427456,1.377696,2.9166304,1.124712,0.081835552,0.774192,0.12176224,21.31826064,24.755856,0.116665216,0.9144,11.78052,0.147813696
6/6/2004,0.51816,1.27991936,1.524,0.282318496,0.582168,13.4112,0.090460849,9.144,1.368552,0.30015808,0.710184,2.35878944,1.374648,2.77221472,1.103376,0.081835552,0.774192,0.12176224,21.31941888,24.752808,0.153193888,0.935736,11.804904,0.205579968
6/7/2004,0.5334,1.28558272,1.524,0.30865312,0.597408,12.8016,0.091140452,9.32688,1.374648,0.273823456,0.691896,2.21437376,1.35636,2.73823456,1.100328,0.081835552,0.774192,0.11893056,21.32972112,24.74976,0.212376,0.972312,11.829288,0.278637312
6/8/2004,0.536448,1.63954272,1.530096,0.3398016,0.615696,11.46048,0.098825632,10.72896,1.41732,0.250320512,0.676656,2.39843296,1.380744,2.81468992,1.115568,0.081835552,0.774192,0.11893056,21.32603304,24.752808,0.268160096,1.00584,11.829288,0.28175216
6/9/2004,0.527304,2.42958144,1.542288,0.2973264,0.591312,13.83792,0.103639488,12.61872,1.46304,0.235312608,0.667512,2.83168,1.435608,2.9449472,1.136904,0.08353456,0.774192,0.257116544,21.35124,24.768048,0.281185824,1.011936,11.847576,0.34263328
6/10/2004,0.554736,3.3413824,1.55448,0.283168,0.585216,18.8976,0.1132672,13.47216,1.487424,0.250037344,0.676656,2.9449472,1.4478,3.1431648,1.170432,0.132522624,0.810768,0.77304864,21.51888,24.81072,0.35396,1.027176,11.84148,0.32847488
6/11/2004,0.67056,3.7944512,1.560576,0.275239296,0.582168,21.76272,0.118081056,17.55648,1.575816,0.57199936,0.8382,6.512864,1.78308,5.4934592,1.502664,0.25201952,0.890016,1.32522624,21.649944,24.880824,0.44174208,1.042416,11.868912,0.43041536
6/12/2004,0.80772,3.964352,1.560576,0.25343536,0.566928,28.8036,0.129124608,21.15312,1.652016,0.92312768,0.966216,8.4667232,1.944624,5.3235584,1.484376,0.179528512,0.844296,0.98825632,21.573744,24.984456,0.47855392,1.033272,11.862816,0.40493024
6/13/2004,0.886968,4.3324704,1.566672,0.24352448,0.56388,33.8328,0.13592064,23.71344,1.697736,0.920296,0.966216,7.1075168,1.840992,5.0687072,1.450848,0.143849344,0.819912,0.95710784,21.567648,25.021032,0.63995968,1.072896,11.929872,0.67677152
6/14/2004,1.05156,5.2952416,1.575816,0.38510848,0.633984,44.8056,0.149795872,46.0248,2.029968,0.84100896,0.938784,7.8154368,1.895856,6.088112,1.588008,0.13025728,0.810768,1.08736512,21.59508,25.057608,0.87498912,1.130808,11.935968,0.71075168
6/15/2004,0.993648,7.1358336,1.594104,0.70508832,0.758952,75.5904,0.183776032,85.0392,2.465832,1.27142432,1.060704,8.9764256,1.9812,6.3146464,1.621536,0.216906688,0.86868,2.8883136,21.921216,25.316688,1.27142432,1.246632,11.920728,0.65694976
6/16/2004,1.024128,9.3728608,1.61544,0.9486128,0.841248,86.2584,0.194819584,90.5256,2.520696,1.44698848,1.106424,12.4310752,2.2098,5.8898944,1.566672,0.39077184,0.969264,4.3607872,22.119336,25.4508,1.13550368,1.20396,12.094464,1.60273088
6/17/2004,1.100328,9.4294944,1.618488,1.90855232,1.075944,82.296,0.190572064,78.6384,2.404872,0.991088,0.987552,12.317808,2.203704,5.3518752,1.499616,0.30015808,0.923544,3.7661344,22.043136,25.408128,1.27708768,1.24968,12.082272,1.52061216
6/18/2004,1.057656,8.0986048,1.609344,1.8830672,1.069848,68.8848,0.176696832,66.4464,2.276856,0.71075168,0.896112,10.2506816,2.069592,5.2102912,1.481328,0.227383904,0.88392,3.1714816,21.963888,25.368504,1.37619648,1.28016,12.051792,1.3308896
6/19/2004,0.969264,6.796032,1.597152,1.22611744,0.917448,55.7784,0.162255264,52.4256,2.11836,0.54934592,0.832104,8.919792,1.978152,4.8988064,1.441704,0.17981168,0.856488,2.83168,21.912072,25.347168,1.40734496,1.289304,12.021312,1.15815712
6/20/2004,0.902208,5.6067264,1.588008,0.82968224,0.804672,43.5864,0.148096864,41.148,1.972056,0.45023712,0.786384,7.78712,1.892808,4.3041536,1.365504,0.145265184,0.8382,2.9166304,21.921216,25.347168,1.4016816,1.286256,11.990832,0.99391968
6/21/2004,0.844296,4.672272,1.578864,0.63146464,0.737616,34.7472,0.136770144,32.9184,1.850136,0.38794016,0.755904,7.5889024,1.877568,3.7661344,1.289304,0.114399872,0.819912,4.105936,22.088856,25.423368,1.49795872,1.313688,12.118848,1.76696832
6/22/2004,0.832104,3.7944512,1.572768,0.51253408,0.691896,27.98064,0.127142432,26.39568,1.746504,0.35112832,0.737616,7.7021696,1.886712,3.114848,1.194816,0.09061376,0.80772,3.2847488,21.979128,25.3746,1.5715824,1.335024,12.094464,1.60556256
6/23/2004,0.813816,3.114848,1.563624,0.42758368,0.65532,22.89048,0.119213728,22.03704,1.667256,0.2973264,0.707136,6.512864,1.792224,2.76371968,1.143,0.080136544,0.801624,2.83168,21.912072,25.32888,1.57441408,1.335024,12.0396,1.25726592
6/24/2004,0.771144,3.4263328,1.56972,0.41342528,0.649224,19.53768,0.113550368,20.39112,1.636776,0.265045248,0.6858,5.804944,1.734312,2.65045248,1.12776,0.079003872,0.804672,2.42958144,21.851112,25.2984,1.44982016,1.301496,11.99388,1.00807808
6/25/2004,0.743712,4.0493024,1.578864,0.59748448,0.719328,26.60904,0.125160256,33.2232,1.853184,0.276938304,0.694944,5.4934592,1.70688,2.50886848,1.109472,0.067110816,0.798576,2.09261152,21.7932,25.240488,1.33938464,1.267968,11.969496,0.88914752
